pk_porg,pk_account,fk_financial_year
13333,10007297,202425
13334,10013233,202425
13336,10013235,202425
13343,30004354,202425
13356,30097200,202425
13360,10013259,202425
13361,10013260,202425
13380,10013279,202425
13392,30077600,202425
13413,10013312,202425
13426,10013325,202425
13429,30011414,202425
13436,10013335,202425
13439,30097257,202425
13454,10013353,202425
13457,10013356,202425
13481,30005585,202425
13492,10013391,202425
13513,30049926,202425
13530,10013429,202425
13538,10013434,202425
13623,10013229,202425
13636,10009370,202425
13638,10013400,202425
13642,10013541,202425
13649,10013548,202425
13726,10013625,202425
13733,30021195,202425
13737,10013636,202425
13749,10013648,202425
13762,10013661,202425
13766,10013665,202425
13776,10013675,202425
13780,30083797,202425
13792,30099838,202425
13798,10013697,202425
13800,10013699,202425
13815,10013714,202425
13822,10013721,202425
13827,10013726,202425
13828,30073851,202425
13843,10013739,202425
13850,10013748,202425
13850,10013749,202425
13850,10013751,202425
13855,10002859,202425
13890,30008528,202425
13908,30056319,202425
13918,10016753,202425
13919,10013818,202425
13920,10020974,202425
13925,30070859,202425
13944,10013843,202425
13966,10013865,202425
13967,10013866,202425
13968,10013867,202425
13969,10013868,202425
13976,30090941,202425
13982,10013881,202425
13984,30025133,202425
13990,10013889,202425
13991,10013890,202425
14002,10013901,202425
14012,10013911,202425
14014,30045295,202425
14015,10015738,202425
14040,10016853,202425
14049,10015391,202425
14056,10013955,202425
14065,30013364,202425
14084,10013983,202425
14109,30048823,202425
14110,10016685,202425
14120,10014019,202425
14150,30053125,202425
14151,10014050,202425
14155,10014054,202425
14180,10014079,202425
14185,30051921,202425
14188,10014087,202425
14202,10008128,202425
14253,10014152,202425
14261,10014160,202425
14267,30006186,202425
14284,10014183,202425
14329,10016653,202425
14335,10000838,202425
14340,10014239,202425
14343,10014242,202425
14362,10013129,202425
14383,10014282,202425
14404,30012648,202425
14408,10014307,202425
14413,30096824,202425
14420,10010822,202425
14430,10014329,202425
14431,10014330,202425
14464,10014363,202425
14481,10014620,202425
14481,10015680,202425
14481,10015683,202425
14481,10015684,202425
14481,10015685,202425
14481,10015686,202425
14481,10015687,202425
14481,10015688,202425
14481,10015689,202425
14481,10015690,202425
14481,10015761,202425
14481,10015767,202425
14481,10015974,202425
14481,10015978,202425
14481,10016548,202425
14481,10016552,202425
14481,10017054,202425
14481,10017056,202425
14481,10017058,202425
14481,10017059,202425
14481,10017061,202425
14481,10017064,202425
14481,10017065,202425
14481,10017069,202425
14481,10017072,202425
14481,10017320,202425
14481,10018607,202425
14481,10018723,202425
14481,10018724,202425
14481,10018873,202425
14481,10018874,202425
14481,10018877,202425
14481,10018939,202425
14481,10018940,202425
14481,10018970,202425
14481,10019093,202425
14481,10019128,202425
14481,10019144,202425
14481,10019146,202425
14481,10019951,202425
14481,10020182,202425
14481,10020208,202425
14481,10020308,202425
14481,10020378,202425
14481,10020428,202425
14481,10020503,202425
14481,10020594,202425
14481,10020705,202425
14481,10020741,202425
14481,10020961,202425
14481,10020963,202425
14481,10020993,202425
14481,10021133,202425
14481,10021581,202425
14481,10021593,202425
14481,10021771,202425
14481,10021780,202425
14481,10021827,202425
14481,10021841,202425
14481,10021854,202425
14481,10021860,202425
14481,10021868,202425
14481,10021875,202425
14481,10021895,202425
14481,10022066,202425
14481,10022345,202425
14481,30004708,202425
14481,30005670,202425
14481,30007209,202425
14481,30009981,202425
14481,30010922,202425
14481,30041564,202425
14481,30041565,202425
14481,30060698,202425
14481,30075633,202425
14481,30075721,202425
14481,30079260,202425
14508,10014407,202425
14519,10014317,202425
14522,10014421,202425
14529,10014428,202425
14537,10014436,202425
14540,30010652,202425
14542,10014441,202425
14544,10014443,202425
14546,10014445,202425
14551,10014450,202425
14552,10012578,202425
14572,30059656,202425
14587,10014486,202425
14592,10014491,202425
14609,10014508,202425
14621,10014520,202425
14625,30050522,202425
14635,10014135,202425
14635,10014534,202425
14636,10014535,202425
14655,10014554,202425
14665,30109536,202425
14678,10014577,202425
14700,30006091,202425
14722,10014621,202425
14753,10015068,202425
14760,10002499,202425
14762,10015852,202425
14771,10014670,202425
14778,10014677,202425
14779,30092511,202425
14787,10014686,202425
14790,10014689,202425
14843,10014742,202425
14852,10014751,202425
14857,30006455,202425
14858,10014757,202425
14868,10017728,202425
14895,10014794,202425
14900,10014799,202425
14906,10014805,202425
14911,10014810,202425
14911,10014811,202425
14911,10014812,202425
14911,10014813,202425
14911,10014814,202425
14911,10015398,202425
14911,10021360,202425
14929,10014828,202425
14949,10014848,202425
14956,10014855,202425
14957,10019378,202425
14959,10015371,202425
14961,10014860,202425
14985,30045755,202425
15002,10014901,202425
15005,10014904,202425
15010,10014909,202425
15026,10014925,202425
15038,10012159,202425
15059,10009022,202425
15070,10014969,202425
15100,10014999,202425
15102,10015001,202425
15103,10015002,202425
15105,10015004,202425
15113,10015012,202425
15125,10015024,202425
15144,10015043,202425
15146,10015045,202425
15153,10015052,202425
15155,10015054,202425
15157,10015056,202425
15175,30011332,202425
15182,10015081,202425
15189,10011111,202425
15198,10015097,202425
15216,10015115,202425
15218,10015117,202425
15235,30116871,202425
15238,10012166,202425
15252,10015151,202425
15261,10015160,202425
15284,10015183,202425
15308,10004393,202425
15316,30057186,202425
15333,10004184,202425
15334,10015233,202425
15359,10015258,202425
15364,10007739,202425
15366,10013550,202425
15407,10012170,202425
15409,10015308,202425
15419,10015319,202425
15428,10015327,202425
15431,10015330,202425
15438,10015337,202425
15442,10015341,202425
15443,10015342,202425
15458,10015357,202425
15465,10014729,202425
15483,10015382,202425
15487,10015386,202425
15518,10015405,202425
15527,10015426,202425
15543,10014740,202425
15560,10015459,202425
15568,10014816,202425
15572,10015471,202425
15574,10015473,202425
15582,10015496,202425
15591,10015490,202425
15597,30020172,202425
15622,10015521,202425
15635,10015534,202425
15639,10015538,202425
15646,10015545,202425
15660,10015559,202425
15665,10015564,202425
15672,10015571,202425
15688,30090322,202425
15692,10015070,202425
15692,10015592,202425
15692,10015593,202425
15692,10015594,202425
15696,10015595,202425
15711,10015610,202425
15734,10008114,202425
15768,10015667,202425
15778,10015655,202425
15792,10015691,202425
15808,10000378,202425
15810,10015709,202425
15811,10015710,202425
15816,10015715,202425
15825,10015565,202425
15828,10015727,202425
15834,10015733,202425
15836,10015735,202425
15837,10015588,202425
15854,10015755,202425
15854,10019485,202425
15857,10015759,202425
15863,10015763,202425
15864,30004082,202425
15865,10015764,202425
15878,10015777,202425
15883,10015782,202425
15923,10015822,202425
15924,10015823,202425
15928,10015828,202425
15930,10015596,202425
15935,30006461,202425
15954,10015853,202425
15967,10015585,202425
15967,10015586,202425
15967,10015866,202425
15971,10015870,202425
15990,10015522,202425
16000,10015899,202425
16012,10015911,202425
16014,10015913,202425
16021,10018582,202425
16038,10015937,202425
16050,10015949,202425
16061,10015960,202425
16066,10015965,202425
16071,10015970,202425
16081,10015980,202425
16085,10015943,202425
16107,10021137,202425
16141,10016040,202425
16157,10022393,202425
16164,10016063,202425
16167,10016066,202425
16169,10016068,202425
16202,10016268,202425
16209,10015493,202425
16241,10022368,202425
16262,10016162,202425
16281,10016180,202425
16283,10016182,202425
16287,30012779,202425
16317,10016216,202425
16330,10016229,202425
16344,10016243,202425
16366,10021338,202425
16377,10016276,202425
16380,10016119,202425
16407,10016306,202425
16413,10016312,202425
16420,10005071,202425
16426,10016602,202425
16442,10016341,202425
16446,10005453,202425
16453,10016352,202425
16468,10016367,202425
16492,10016391,202425
16513,10017732,202425
16516,10016415,202425
16518,10020837,202425
16559,10015628,202425
16560,10021071,202425
16567,10016466,202425
16577,10016476,202425
16580,10016480,202425
16603,10016635,202425
16605,10016504,202425
16615,10016514,202425
16623,10016522,202425
16633,10016532,202425
16642,10016541,202425
16643,10016542,202425
16643,10016783,202425
16650,10016549,202425
16650,10016550,202425
16652,10016551,202425
16654,10016553,202425
16654,10017122,202425
16654,10017181,202425
16655,10016554,202425
16689,10016588,202425
16691,10016590,202425
16697,10016596,202425
16700,10016600,202425
16712,10016611,202425
16745,10016644,202425
16755,10016654,202425
16761,10016660,202425
16769,10016668,202425
16770,10016669,202425
16782,10016681,202425
16784,10016683,202425
16808,10016707,202425
16810,10016709,202425
16818,10016717,202425
16828,10016727,202425
16830,10016729,202425
16833,10016732,202425
16845,10016744,202425
16847,10016746,202425
16850,10021561,202425
16855,10016754,202425
16859,10016758,202425
16867,10016766,202425
16877,10016776,202425
16890,10016789,202425
16898,30105848,202425
16966,10016865,202425
16967,10016866,202425
16972,10016871,202425
16979,10012287,202425
16983,10021335,202425
16992,10016891,202425
17026,10016925,202425
17035,10016934,202425
17038,10016937,202425
17074,10016973,202425
17077,10016601,202425
17077,10016976,202425
17081,10016980,202425
17085,10016984,202425
17086,10015351,202425
17090,10016989,202425
17091,10016990,202425
17100,10016999,202425
17117,10017016,202425
17130,10021825,202425
17130,30020621,202425
17131,10017030,202425
17136,10017035,202425
17139,10020401,202425
17141,10017040,202425
17145,10016603,202425
17147,10017046,202425
17149,10017048,202425
17182,10017081,202425
17191,10017090,202425
17229,10017128,202425
17234,30004109,202425
17239,10017138,202425
17255,10017154,202425
17261,10017160,202425
17266,10017165,202425
17289,10010441,202425
17290,10017189,202425
17298,10017197,202425
17299,10017198,202425
17325,10017224,202425
17342,10017241,202425
17360,10017259,202425
17406,30010893,202425
17416,10017315,202425
17425,10017324,202425
17427,10015030,202425
17446,10014992,202425
17459,10021034,202425
17483,10015206,202425
17488,10017387,202425
17495,30012110,202425
17500,30012192,202425
17502,10017401,202425
17540,10017439,202425
17559,10017458,202425
17560,10017459,202425
17569,10017647,202425
17589,10017488,202425
17590,10017489,202425
17599,10017498,202425
17610,10017509,202425
17614,10017513,202425
17621,10017520,202425
17627,10017526,202425
17647,10017546,202425
17652,10017551,202425
17677,30045628,202425
17708,10017607,202425
17761,10017660,202425
17775,10017674,202425
17781,10017680,202425
17795,10017694,202425
17841,10017676,202425
17870,10017769,202425
17873,10017772,202425
17877,10017776,202425
17878,10017777,202425
17880,10017779,202425
17899,10017799,202425
17913,10017770,202425
17947,10017846,202425
17949,10017848,202425
17950,10017849,202425
17960,10017859,202425
17961,10002464,202425
17967,10017866,202425
17971,10007079,202425
17973,10017872,202425
17984,10017883,202425
17988,30010622,202425
17990,10017889,202425
17995,30088551,202425
17998,10017897,202425
18007,10018535,202425
18009,10017908,202425
18039,10015176,202425
18041,10017940,202425
18080,10018540,202425
18106,10018005,202425
18125,10018024,202425
18150,10018049,202425
18152,10006306,202425
18153,10018052,202425
18159,10018058,202425
18171,10018311,202425
18178,10018077,202425
18191,10018090,202425
18203,10018102,202425
18215,10005434,202425
18216,10018115,202425
18236,10018135,202425
18237,10018136,202425
18240,10018139,202425
18245,10017923,202425
18248,10007542,202425
18251,10018150,202425
18252,10018151,202425
18269,30104050,202425
18270,10018169,202425
18272,10018171,202425
18284,10018183,202425
18287,10018186,202425
18298,10004445,202425
18301,10018200,202425
18309,10018208,202425
18337,10018236,202425
18338,10018237,202425
18396,10018295,202425
18401,10018300,202425
18410,10018309,202425
18421,30051179,202425
18460,10018359,202425
18471,10018370,202425
18473,30053176,202425
18477,10018376,202425
18538,10018437,202425
18549,10018448,202425
18558,10018457,202425
18559,10018458,202425
18569,10018467,202425
18588,10012151,202425
18600,10018499,202425
18603,10018502,202425
18609,10018508,202425
18645,10018544,202425
18646,10018545,202425
18648,10018547,202425
18650,10018549,202425
18654,10014287,202425
18654,10017456,202425
18654,10017549,202425
18654,30019673,202425
18654,30031384,202425
18654,30032283,202425
18654,30036086,202425
18654,30036289,202425
18654,30036736,202425
18654,30037146,202425
18654,30037599,202425
18654,30038922,202425
18654,30039109,202425
18654,30039299,202425
18654,30056073,202425
18654,30064995,202425
18666,30019034,202425
18680,30117057,202425
18685,10010996,202425
18686,10018585,202425
18696,10018595,202425
18698,10018597,202425
18716,10020931,202425
18777,30037062,202425
18801,10018948,202425
18803,10018702,202425
18839,10018738,202425
18853,10018752,202425
18917,10018816,202425
18933,10018832,202425
18953,10018852,202425
18955,30011563,202425
18958,10018857,202425
18999,10018898,202425
19000,10018899,202425
19001,10018900,202425
19002,10018901,202425
19024,10018941,202425
19027,10022151,202425
19039,10018938,202425
19044,10018943,202425
19062,10018590,202425
19070,10018969,202425
19077,10018976,202425
19079,10018978,202425
19083,10018982,202425
19095,10018994,202425
19100,10018999,202425
19105,10019004,202425
19110,10019009,202425
19118,10019017,202425
19120,10019019,202425
19124,10019023,202425
19142,30068603,202425
19173,10019072,202425
19199,10019098,202425
19200,10019099,202425
19203,10019102,202425
19208,10018822,202425
19209,10019108,202425
19210,30092197,202425
19214,10019113,202425
19219,10019118,202425
19222,10019121,202425
19256,10019155,202425
19284,10019183,202425
19306,10019205,202425
19307,10019206,202425
19311,10019210,202425
19327,10019226,202425
19330,10019229,202425
19356,10019255,202425
19368,10019267,202425
19374,10019273,202425
19395,10019294,202425
19442,10019341,202425
19449,10019348,202425
19456,10019355,202425
19462,10019295,202425
19462,10019296,202425
19462,10019297,202425
19462,10019298,202425
19462,10019299,202425
19462,10019300,202425
19462,10019301,202425
19462,10019302,202425
19462,10019303,202425
19462,10019304,202425
19462,10019361,202425
19462,10019368,202425
19462,30076071,202425
19462,30076072,202425
19462,30087752,202425
19462,30087753,202425
19464,10019363,202425
19472,10019371,202425
19487,10019386,202425
19509,10019408,202425
19526,10019425,202425
19555,10019454,202425
19573,10019472,202425
19584,10019483,202425
19587,10019486,202425
19602,10019501,202425
19613,10019512,202425
19620,10019519,202425
19625,30017226,202425
19633,10019532,202425
19657,10019556,202425
19665,30018959,202425
19667,10019566,202425
19709,10019608,202425
19719,10019618,202425
19727,10019626,202425
19731,30013066,202425
19733,10000731,202425
19736,10019635,202425
19781,10019344,202425
19791,10019690,202425
19819,10019718,202425
19821,10019720,202425
19823,10019722,202425
19824,10019723,202425
19828,10019443,202425
19832,10019731,202425
19843,10019742,202425
19844,10019743,202425
19850,10019749,202425
