fk_financial_year,month,pk_porg,pk_acount,pension_type_desc,pk_account,amt_debit,town
202425,3,105687,30120928,Social Security,30120928,0,Warrnambool
202425,3,105708,10007716,Social Security,10007716,17.14,Warrnambool
202425,3,114116,10005116,Social Security,10005116,23.63,Warrnambool
202425,3,114116,10005116,Social Security,10005116,158.37,Warrnambool
202425,3,114403,10015067,Social Security,10015067,0,Terang
202425,3,116657,30033088,Social Security,30033088,0.6,Hamilton
202425,3,116526,30062036,Social Security,30062036,0,Hamilton
202425,3,118557,10006289,Social Security,10006289,284.02,Warrnambool
202425,3,118679,30034197,Social Security,30034197,684.49,Hamilton
202425,3,118679,30034197,Social Security,30034197,156.87,Hamilton
202425,3,118529,10009598,Social Security,10009598,136.03,Warrnambool
202425,3,118529,10009598,Social Security,10009598,22.6,Warrnambool
202425,3,118529,10009598,Social Security,10009598,5.06,Warrnambool
202425,3,118172,30114075,Social Security,30114075,164.64,Warrnambool
202425,3,118466,30087276,Social Security,30087276,41.3,Warrnambool
202425,3,118501,30075260,Social Security,30075260,0,Camperdown
202425,3,118282,30028524,Social Security,30028524,23.63,Portland
202425,3,118282,30028524,Social Security,30028524,8.43,Portland
202425,3,117911,30029691,Social Security,30029691,22.6,Portland
202425,3,118232,30108289,Social Security,30108289,105,Warrnambool
202425,3,117007,30033405,Social Security,30033405,40.29,Hamilton
202425,3,116749,10020249,Social Security,10020249,41.77,Timboon
202425,3,116749,10020249,Social Security,10020249,152.52,Timboon
202425,3,116749,10020249,Social Security,10020249,155.13,Timboon
202425,3,116792,10013101,Social Security,10013101,158.62,Warrnambool
202425,3,117023,30034959,Social Security,30034959,0,Hamilton
202425,3,117052,30111530,Social Security,30111530,0,Hamilton
202425,3,114801,30060690,Social Security,30060690,123.42,Hamilton
202425,3,114825,30028535,Social Security,30028535,110.51,Portland North
202425,3,114825,30028535,Social Security,30028535,158.62,Portland North
202425,3,115277,10016360,Social Security,10016360,95.64,Cobden
202425,3,115291,30033499,Social Security,30033499,39.34,Hamilton
202425,3,115291,30033499,Social Security,30033499,169.07,Hamilton
202425,3,114411,30111583,Social Security,30111583,0,Camperdown
202425,3,120332,30066022,Social Security,30066022,72.6,Warrnambool
202425,3,120341,30034982,Social Security,30034982,0,Hamilton
202425,3,120552,30111988,Social Security,30111988,0.84,Dennington
202425,3,120606,30080455,Social Security,30080455,4.27,Camperdown
202425,3,121419,30033436,Social Security,30033436,40.77,Hamilton
202425,3,121419,30033436,Social Security,30033436,158.62,Hamilton
202425,3,121074,30045294,Social Security,30045294,25.45,Warrnambool
202425,3,121116,10008039,Social Security,10008039,23.17,Warrnambool
202425,3,120752,30011244,Social Security,30011244,23.63,Warrnambool
202425,3,120752,30011244,Social Security,30011244,322.54,Warrnambool
202425,3,120752,30011244,Social Security,30011244,158.62,Warrnambool
202425,3,121857,10016946,Social Security,10016946,32.34,Cobden
202425,3,121857,10016946,Social Security,10016946,90.85,Cobden
202425,3,121857,10016946,Social Security,10016946,23.63,Cobden
202425,3,121788,30067614,Social Security,30067614,0,Warrnambool
202425,3,121910,30034096,Social Security,30034096,155.72,Hamilton
202425,3,117381,30104674,Social Security,30104674,8.43,Warrnambool
202425,3,117737,30032211,Social Security,30032211,23.63,Hamilton
202425,3,117737,30032211,Social Security,30032211,16.86,Hamilton
202425,3,117737,30032211,Social Security,30032211,153.87,Hamilton
202425,3,117809,30105622,Social Security,30105622,0,Portland
202425,3,117827,30035128,Social Security,30035128,0,Hamilton
202425,3,117468,30020132,Social Security,30020132,22.6,Port Fairy
202425,3,117468,30020132,Social Security,30020132,19.39,Port Fairy
202425,3,117532,30034621,Social Security,30034621,0,Hamilton
202425,3,117571,30062990,Social Security,30062990,0,Warrnambool
202425,3,122429,30030446,Social Security,30030446,21.56,Hamilton
202425,3,122429,30030446,Social Security,30030446,20.74,Hamilton
202425,3,122429,30030446,Social Security,30030446,144.66,Hamilton
202425,3,122944,10011469,Social Security,10011469,0,Warrnambool
202425,3,122857,30100197,Social Security,30100197,0,Mortlake
202425,3,122906,30079068,Social Security,30079068,47.54,Hamilton
202425,3,122906,30079068,Social Security,30079068,184.42,Hamilton
202425,3,125795,30037813,Social Security,30037813,0,Casterton
202425,3,125834,30039003,Social Security,30039003,131.11,Merino
202425,3,124883,30033040,Social Security,30033040,0,Hamilton
202425,3,124896,10021183,Social Security,10021183,70.69,Camperdown
202425,3,124896,10021183,Social Security,10021183,75.99,Camperdown
202425,3,125218,30057192,Social Security,30057192,23.89,Warrnambool
202425,3,125218,30057192,Social Security,30057192,146.1,Warrnambool
202425,3,125248,30110981,Social Security,30110981,39.14,Koroit
202425,3,124481,30070678,Social Security,30070678,0,Warrnambool
202425,3,124117,30101506,Social Security,30101506,0,Warrnambool
202425,3,124125,10009956,Social Security,10009956,144.74,Warrnambool
202425,3,124055,30070169,Social Security,30070169,0,Koroit
202425,3,124548,30032194,Social Security,30032194,158.62,Hamilton
202425,3,124548,30032194,Social Security,30032194,23.63,Hamilton
202425,3,124548,30032194,Social Security,30032194,37.4,Hamilton
202425,3,123163,10012003,Social Security,10012003,0,Warrnambool
202425,3,123473,30092223,Social Security,30092223,0,Warrnambool
202425,3,124022,30070193,Social Security,30070193,0,Warrnambool
202425,3,124029,10001272,Social Security,10001272,0,Warrnambool
202425,3,123706,30038046,Social Security,30038046,43.65,Casterton
202425,3,120144,30032943,Social Security,30032943,132.55,Hamilton
202425,3,120167,30092358,Social Security,30092358,114.57,Portland
202425,3,124852,30025451,Social Security,30025451,320.72,Portland
202425,3,124864,30072951,Social Security,30072951,0,Hamilton
202425,3,128141,30031821,Social Security,30031821,143.06,Hamilton
202425,3,127833,30118333,Social Security,30118333,21.07,Warrnambool
202425,3,127927,30009084,Social Security,30009084,164.11,Warrnambool
202425,3,128154,30116651,Social Security,30116651,20.78,Portland North
